image_path	ground_truth	answer	options_list	question	task	image_name	index	cls_description	A	B	C	D	E
0524.jpg	8	E	['7', '11', '10', '5', '8']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0524.jpg	17	High Difficulty	7	11	10	5	8
0525.jpg	8	D	['6', '9', '5', '8', '10']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0525.jpg	18	High Difficulty	6	9	5	8	10
0526.jpg	8	D	['11', '9', '10', '8', '5']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0526.jpg	19	High Difficulty	11	9	10	8	5
0527.jpg	84	A	['84', '83', '87', '82', '86']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0527.jpg	20	High Difficulty	84	83	87	82	86
0528.jpg	273	E	['271', '270', '274', '275', '273']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0528.jpg	21	High Difficulty	271	270	274	275	273
0529.jpg	273	A	['273', '271', '270', '275', '274']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0529.jpg	22	High Difficulty	273	271	270	275	274
0530.jpg	190	B	['189', '190', '192', '193', '187']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0530.jpg	23	High Difficulty	189	190	192	193	187
0531.jpg	39	A	['39', '42', '36', '41', '40']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0531.jpg	24	High Difficulty	39	42	36	41	40
0533.jpg	8	D	['6', '9', '5', '8', '7']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0533.jpg	25	High Difficulty	6	9	5	8	7
0534.jpg	8	D	['11', '7', '6', '8', '10']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0534.jpg	26	High Difficulty	11	7	6	8	10
0535.jpg	8	E	['6', '10', '7', '11', '8']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0535.jpg	27	High Difficulty	6	10	7	11	8
0537.jpg	30	A	['30', '27', '28', '32', '29']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0537.jpg	28	High Difficulty	30	27	28	32	29
0538.jpg	153	A	['153', '151', '154', '150', '152']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0538.jpg	29	High Difficulty	153	151	154	150	152
0539.jpg	148	B	['149', '148', '146', '147', '150']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0539.jpg	30	High Difficulty	149	148	146	147	150
0540.jpg	113	C	['110', '114', '113', '112', '115']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0540.jpg	31	High Difficulty	110	114	113	112	115
0541.jpg	16	B	['17', '16', '19', '14', '13']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0541.jpg	32	High Difficulty	17	16	19	14	13
0546.jpg	15	D	['14', '18', '12', '15', '13']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0546.jpg	33	High Difficulty	14	18	12	15	13
0547.jpg	57	B	['56', '57', '60', '59', '55']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0547.jpg	34	High Difficulty	56	57	60	59	55
0548.jpg	85	B	['83', '85', '88', '84', '87']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0548.jpg	35	High Difficulty	83	85	88	84	87
0549.jpg	93	D	['94', '92', '90', '93', '96']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0549.jpg	36	High Difficulty	94	92	90	93	96
0550.jpg	54	C	['57', '55', '54', '51', '56']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0550.jpg	37	High Difficulty	57	55	54	51	56
0551.jpg	30	B	['31', '30', '29', '32', '28']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0551.jpg	38	High Difficulty	31	30	29	32	28
0552.jpg	23	D	['26', '20', '21', '23', '24']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0552.jpg	39	High Difficulty	26	20	21	23	24
0553.jpg	91	C	['92', '88', '91', '93', '94']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0553.jpg	40	High Difficulty	92	88	91	93	94
0554.jpg	127	C	['129', '126', '127', '130', '124']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0554.jpg	41	High Difficulty	129	126	127	130	124
0555.jpg	124	D	['122', '123', '125', '124', '121']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0555.jpg	42	High Difficulty	122	123	125	124	121
0556.jpg	83	B	['84', '83', '81', '86', '82']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0556.jpg	43	High Difficulty	84	83	81	86	82
0557.jpg	57	C	['58', '59', '57', '60', '54']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0557.jpg	44	High Difficulty	58	59	57	60	54
0558.jpg	32	A	['32', '35', '33', '29', '30']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0558.jpg	45	High Difficulty	32	35	33	29	30
0559.jpg	27	E	['28', '24', '30', '25', '27']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0559.jpg	46	High Difficulty	28	24	30	25	27
0560.jpg	97	E	['94', '99', '96', '95', '97']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0560.jpg	47	High Difficulty	94	99	96	95	97
0561.jpg	136	B	['137', '136', '138', '135', '133']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0561.jpg	48	High Difficulty	137	136	138	135	133
0562.jpg	135	A	['135', '137', '134', '138', '132']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0562.jpg	49	High Difficulty	135	137	134	138	132
0563.jpg	129	D	['132', '131', '130', '129', '127']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0563.jpg	50	High Difficulty	132	131	130	129	127
0564.jpg	125	D	['123', '127', '128', '125', '122']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0564.jpg	51	High Difficulty	123	127	128	125	122
0565.jpg	87	E	['89', '85', '90', '86', '87']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0565.jpg	52	High Difficulty	89	85	90	86	87
0566.jpg	21	B	['18', '21', '24', '19', '22']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0566.jpg	53	High Difficulty	18	21	24	19	22
0567.jpg	44	C	['47', '46', '44', '41', '42']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0567.jpg	54	High Difficulty	47	46	44	41	42
0568.jpg	23	B	['26', '23', '24', '21', '25']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0568.jpg	55	High Difficulty	26	23	24	21	25
0569.jpg	7	D	['9', '4', '8', '7', '10']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0569.jpg	56	High Difficulty	9	4	8	7	10
0570.jpg	9	B	['11', '9', '12', '10', '6']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0570.jpg	57	High Difficulty	11	9	12	10	6
0571.jpg	49	D	['46', '52', '48', '49', '51']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0571.jpg	58	High Difficulty	46	52	48	49	51
0572.jpg	86	D	['83', '88', '87', '86', '85']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0572.jpg	59	High Difficulty	83	88	87	86	85
0573.jpg	90	D	['87', '93', '92', '90', '91']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0573.jpg	60	High Difficulty	87	93	92	90	91
0574.jpg	128	E	['131', '127', '126', '130', '128']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0574.jpg	61	High Difficulty	131	127	126	130	128
0575.jpg	131	C	['133', '128', '131', '134', '130']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0575.jpg	62	High Difficulty	133	128	131	134	130
0576.jpg	96	C	['98', '95', '96', '93', '94']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0576.jpg	63	High Difficulty	98	95	96	93	94
0577.jpg	21	E	['22', '18', '24', '19', '21']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0577.jpg	64	High Difficulty	22	18	24	19	21
0578.jpg	44	B	['41', '44', '43', '42', '47']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0578.jpg	65	High Difficulty	41	44	43	42	47
0579.jpg	23	A	['23', '20', '26', '22', '21']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0579.jpg	66	High Difficulty	23	20	26	22	21
0580.jpg	7	E	['9', '8', '10', '6', '7']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0580.jpg	67	High Difficulty	9	8	10	6	7
0581.jpg	18	E	['17', '21', '15', '20', '18']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0581.jpg	68	High Difficulty	17	21	15	20	18
0582.jpg	50	C	['48', '53', '50', '51', '47']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0582.jpg	69	High Difficulty	48	53	50	51	47
0583.jpg	73	C	['74', '76', '73', '70', '71']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0583.jpg	70	High Difficulty	74	76	73	70	71
0584.jpg	79	D	['77', '76', '78', '79', '80']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0584.jpg	71	High Difficulty	77	76	78	79	80
0585.jpg	56	E	['59', '54', '53', '57', '56']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0585.jpg	72	High Difficulty	59	54	53	57	56
0586.jpg	27	B	['26', '27', '30', '28', '29']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0586.jpg	73	High Difficulty	26	27	30	28	29
0587.jpg	27	D	['30', '26', '24', '27', '29']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0587.jpg	74	High Difficulty	30	26	24	27	29
0588.jpg	32	C	['29', '31', '32', '35', '30']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0588.jpg	75	High Difficulty	29	31	32	35	30
0589.jpg	36	C	['39', '34', '36', '33', '38']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0589.jpg	76	High Difficulty	39	34	36	33	38
0590.jpg	41	C	['43', '40', '41', '44', '42']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0590.jpg	77	High Difficulty	43	40	41	44	42
0591.jpg	23	B	['24', '23', '25', '22', '21']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0591.jpg	78	High Difficulty	24	23	25	22	21
0592.jpg	7	E	['5', '4', '8', '10', '7']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0592.jpg	79	High Difficulty	5	4	8	10	7
0594.jpg	16	C	['17', '18', '16', '15', '14']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0594.jpg	80	High Difficulty	17	18	16	15	14
0595.jpg	17	C	['18', '16', '17', '19', '20']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0595.jpg	81	High Difficulty	18	16	17	19	20
0596.jpg	13	D	['11', '12', '16', '13', '14']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0596.jpg	82	High Difficulty	11	12	16	13	14
0597.jpg	6	E	['4', '8', '7', '5', '6']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0597.jpg	83	High Difficulty	4	8	7	5	6
0598.jpg	11	D	['9', '14', '10', '11', '12']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0598.jpg	84	High Difficulty	9	14	10	11	12
0599.jpg	61	C	['60', '63', '61', '64', '59']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0599.jpg	85	High Difficulty	60	63	61	64	59
0600.jpg	88	C	['86', '89', '88', '87', '90']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0600.jpg	86	High Difficulty	86	89	88	87	90
0601.jpg	62	C	['63', '60', '62', '61', '64']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0601.jpg	87	High Difficulty	63	60	62	61	64
0602.jpg	27	B	['28', '27', '25', '24', '30']	['How many aircraft are visible in this SAR image?', 'What is the total count of aircraft in the scene?', 'Please count the number of airplanes shown in this image.', 'How many aircraft can you identify in this SAR image?', 'What is the exact number of planes present in this satellite image?']	Aircraft Counting	0602.jpg	88	High Difficulty	28	27	25	24	30
