image_path	ground_truth	answer	options_list	question	task	image_name	index	cls_description	A	B	C	D	E
017015.jpg	2	D	['1', '3', '0', '2', '4']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017015.jpg	48	High Difficulty	1	3	0	2	4
017024.jpg	2	D	['3', '4', '1', '2', '0']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017024.jpg	49	High Difficulty	3	4	1	2	0
017025.jpg	2	E	['0', '4', '1', '3', '2']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017025.jpg	50	High Difficulty	0	4	1	3	2
017029.jpg	2	E	['3', '1', '0', '4', '2']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017029.jpg	51	High Difficulty	3	1	0	4	2
017154.jpg	2	B	['4', '2', '0', '3', '1']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017154.jpg	52	High Difficulty	4	2	0	3	1
017156.jpg	2	D	['3', '0', '1', '2', '4']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017156.jpg	53	High Difficulty	3	0	1	2	4
017388.jpg	2	E	['4', '1', '0', '3', '2']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017388.jpg	54	High Difficulty	4	1	0	3	2
017471.jpg	5	B	['2', '5', '4', '8', '3']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017471.jpg	55	High Difficulty	2	5	4	8	3
017472.jpg	6	E	['5', '8', '7', '9', '6']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017472.jpg	56	High Difficulty	5	8	7	9	6
017473.jpg	6	C	['7', '3', '6', '8', '5']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017473.jpg	57	High Difficulty	7	3	6	8	5
017503.jpg	4	C	['6', '3', '4', '1', '7']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017503.jpg	58	High Difficulty	6	3	4	1	7
017504.jpg	5	B	['2', '5', '4', '3', '6']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017504.jpg	59	High Difficulty	2	5	4	3	6
017505.jpg	5	A	['5', '3', '2', '8', '4']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017505.jpg	60	High Difficulty	5	3	2	8	4
017510.jpg	2	A	['2', '0', '3', '4', '1']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017510.jpg	61	High Difficulty	2	0	3	4	1
017511.jpg	2	D	['4', '3', '1', '2', '0']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017511.jpg	62	High Difficulty	4	3	1	2	0
017513.jpg	2	D	['3', '4', '0', '2', '1']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017513.jpg	63	High Difficulty	3	4	0	2	1
017514.jpg	3	B	['2', '3', '5', '4', '0']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017514.jpg	64	High Difficulty	2	3	5	4	0
017515.jpg	2	E	['1', '3', '0', '4', '2']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017515.jpg	65	High Difficulty	1	3	0	4	2
017519.jpg	2	D	['4', '1', '0', '2', '3']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017519.jpg	66	High Difficulty	4	1	0	2	3
017520.jpg	2	A	['2', '3', '0', '4', '1']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017520.jpg	67	High Difficulty	2	3	0	4	1
017523.jpg	2	B	['3', '2', '4', '0', '1']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017523.jpg	68	High Difficulty	3	2	4	0	1
017524.jpg	2	E	['3', '4', '1', '0', '2']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017524.jpg	69	High Difficulty	3	4	1	0	2
017525.jpg	2	D	['3', '1', '4', '2', '0']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017525.jpg	70	High Difficulty	3	1	4	2	0
017533.jpg	2	D	['3', '1', '4', '2', '0']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017533.jpg	71	High Difficulty	3	1	4	2	0
017534.jpg	2	A	['2', '0', '3', '4', '1']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017534.jpg	72	High Difficulty	2	0	3	4	1
017535.jpg	2	A	['2', '3', '4', '1', '0']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017535.jpg	73	High Difficulty	2	3	4	1	0
017538.jpg	2	C	['1', '0', '2', '3', '4']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017538.jpg	74	High Difficulty	1	0	2	3	4
017551.jpg	2	C	['1', '4', '2', '3', '0']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017551.jpg	75	High Difficulty	1	4	2	3	0
017552.jpg	2	C	['0', '1', '2', '4', '3']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017552.jpg	76	High Difficulty	0	1	2	4	3
017553.jpg	2	A	['2', '4', '0', '3', '1']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017553.jpg	77	High Difficulty	2	4	0	3	1
017555.jpg	2	E	['1', '0', '3', '4', '2']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017555.jpg	78	High Difficulty	1	0	3	4	2
017557.jpg	2	B	['0', '2', '3', '4', '1']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017557.jpg	79	High Difficulty	0	2	3	4	1
017558.jpg	2	C	['3', '1', '2', '0', '4']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017558.jpg	80	High Difficulty	3	1	2	0	4
017559.jpg	2	D	['0', '1', '3', '2', '4']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017559.jpg	81	High Difficulty	0	1	3	2	4
017560.jpg	2	D	['3', '0', '1', '2', '4']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017560.jpg	82	High Difficulty	3	0	1	2	4
017561.jpg	2	A	['2', '0', '3', '1', '4']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	017561.jpg	83	High Difficulty	2	0	3	1	4
021628.jpg	2	B	['1', '2', '0', '4', '3']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	021628.jpg	84	High Difficulty	1	2	0	4	3
021629.jpg	2	D	['1', '4', '0', '2', '3']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	021629.jpg	85	High Difficulty	1	4	0	2	3
021715.jpg	2	A	['2', '3', '0', '4', '1']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	021715.jpg	86	High Difficulty	2	3	0	4	1
021716.jpg	2	B	['0', '2', '3', '1', '4']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	021716.jpg	87	High Difficulty	0	2	3	1	4
022087.jpg	2	E	['0', '4', '1', '3', '2']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	022087.jpg	88	High Difficulty	0	4	1	3	2
022130.jpg	2	B	['0', '2', '1', '4', '3']	['How many bridges are visible in this SAR image?', 'What is the total count of bridges in the scene?', 'Please count the number of bridges shown in this image.', 'How many bridge structures can you identify in this SAR image?', 'What is the exact number of bridges present in this satellite image?']	Bridge Counting	022130.jpg	89	High Difficulty	0	2	1	4	3
