image_path	ground_truth	answer	options_list	question	task	image_name	index	cls_description	A	B	C	D	E
08267.jpg	HH	B	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08267.jpg	23	High Difficulty	HH	HH	VH	HV	
08268.jpg	HH	C	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08268.jpg	24	High Difficulty	VH	HH	HH	HV	
08269.jpg	HH	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08269.jpg	25	High Difficulty	VH	HV	VV	HH	
08270.jpg	HH	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08270.jpg	26	High Difficulty	VH	VV	HH	HH	
08271.jpg	HH	A	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08271.jpg	27	High Difficulty	HH	VV	HV	VH	
08272.jpg	HH	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08272.jpg	28	High Difficulty	VH	HH	HV	HH	
08273.jpg	HH	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08273.jpg	29	High Difficulty	HH	VH	HV	HH	
08274.jpg	HH	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08274.jpg	30	High Difficulty	VH	HH	HV	HH	
08275.jpg	HH	A	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08275.jpg	31	High Difficulty	HH	VH	VV	HV	
08276.jpg	HH	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08276.jpg	32	High Difficulty	VV	HH	HV	HH	
08277.jpg	HH	B	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08277.jpg	33	High Difficulty	VV	HH	HV	VH	
08278.jpg	HH	C	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08278.jpg	34	High Difficulty	HH	HV	HH	VH	
08279.jpg	HH	B	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08279.jpg	35	High Difficulty	HV	HH	HH	VV	
08280.jpg	HH	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08280.jpg	36	High Difficulty	HV	VV	VH	HH	
08281.jpg	HH	B	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08281.jpg	37	High Difficulty	VV	HH	VH	HV	
08282.jpg	HH	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08282.jpg	38	High Difficulty	HH	VH	HV	HH	
08283.jpg	HH	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08283.jpg	39	High Difficulty	HH	VV	HV	HH	
08284.jpg	HH	C	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08284.jpg	40	High Difficulty	HH	VV	HH	VH	
08285.jpg	HH	C	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08285.jpg	41	High Difficulty	HV	HH	HH	VH	
08286.jpg	HH	C	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08286.jpg	42	High Difficulty	VH	HV	HH	VV	
08287.jpg	HH	B	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08287.jpg	43	High Difficulty	HV	HH	VV	VH	
08288.jpg	HH	A	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08288.jpg	44	High Difficulty	HH	HH	VV	HV	
08289.jpg	HH	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08289.jpg	45	High Difficulty	VH	VV	HH	HH	
08290.jpg	HH	A	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08290.jpg	46	High Difficulty	HH	HH	VH	VV	
08291.jpg	HH	B	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08291.jpg	47	High Difficulty	HV	HH	HH	VV	
08292.jpg	HH	C	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08292.jpg	48	High Difficulty	VV	HH	HH	HV	
08293.jpg	HH	A	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08293.jpg	49	High Difficulty	HH	VH	HV	VV	
010531.jpg	HV	B	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	010531.jpg	50	High Difficulty	HV	HV	VH	VV	
010532.jpg	HV	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	010532.jpg	51	High Difficulty	VH	VV	HV	HV	
010533.jpg	HV	B	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	010533.jpg	52	High Difficulty	HV	HV	VV	VH	
010534.jpg	HV	A	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	010534.jpg	53	High Difficulty	HV	HV	HH	VV	
010535.jpg	HV	B	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	010535.jpg	54	High Difficulty	VV	HV	HH	HV	
08372.jpg	HV	A	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08372.jpg	55	High Difficulty	HV	HH	VH	HV	
08373.jpg	HV	A	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08373.jpg	56	High Difficulty	HV	HV	VH	HH	
08374.jpg	HV	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08374.jpg	57	High Difficulty	VH	VV	HV	HV	
08375.jpg	HV	C	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08375.jpg	58	High Difficulty	VV	VH	HV	HV	
08376.jpg	HV	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08376.jpg	59	High Difficulty	HV	HH	VH	HV	
08377.jpg	HV	B	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08377.jpg	60	High Difficulty	VV	HV	HV	VH	
08378.jpg	HV	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08378.jpg	61	High Difficulty	HH	VH	HV	HV	
08379.jpg	HV	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08379.jpg	62	High Difficulty	HH	VH	HV	HV	
08380.jpg	HV	A	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08380.jpg	63	High Difficulty	HV	VH	HV	HH	
08381.jpg	HV	C	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08381.jpg	64	High Difficulty	HV	VH	HV	VV	
08382.jpg	HV	C	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08382.jpg	65	High Difficulty	VH	HV	HV	HH	
08383.jpg	HV	A	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08383.jpg	66	High Difficulty	HV	HV	HH	VH	
08384.jpg	HV	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08384.jpg	67	High Difficulty	VH	HV	VV	HV	
08385.jpg	HV	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08385.jpg	68	High Difficulty	HV	VV	VH	HV	
08386.jpg	HV	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08386.jpg	69	High Difficulty	VV	HH	HV	HV	
08387.jpg	HV	D	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08387.jpg	70	High Difficulty	VV	HV	VH	HV	
08388.jpg	HV	A	['HH', 'HV', 'VH', 'VV']	['Analyze the scattering response in this SAR image. Which polarization mode does it represent?', 'Classify the polarization mode of this single-polarization SAR channel.', 'From the following four polarization options, select the one used to acquire this SAR image based on its scattering characteristics.', 'Which polarization was used to capture this image?', 'Identify the polarization mode of this image.']	Polarization Classification	08388.jpg	71	High Difficulty	HV	HH	VV	VH	
